espn_id,season,name,decision,row_id,row_team,kept_id,kept_team
5107077,2025,Bryson Dawkins,KEEP (bbref=Houston Christian),50999,Houston Christian,,
5107077,2025,Bryson Dawkins,DELETE (phantom),14222,Youngstown State,50999,Houston Christian
4897571,2023,Bryson Spell,KEEP (bbref=Liberty),30996,Liberty,,
4897571,2023,Bryson Spell,DELETE (phantom),14230,Elon,30996,Liberty
4897571,2024,Bryson Spell,KEEP (bbref=Liberty),46599,Liberty,,
4897571,2024,Bryson Spell,DELETE (phantom),14231,Elon,46599,Liberty
4897571,2025,Bryson Spell,KEEP (bbref=Liberty),51424,Liberty,,
4897571,2025,Bryson Spell,DELETE (phantom),14232,Elon,51424,Liberty
4873180,2025,Bryson Tucker,KEEP (bbref=Indiana),51122,Indiana,,
4873180,2025,Bryson Tucker,DELETE (phantom),14235,Washington,51122,Indiana
4895759,2024,Bryson Wilson,KEEP (bbref=Buffalo),45308,Buffalo,,
4895759,2024,Bryson Wilson,DELETE (phantom),14237,Binghamton,45308,Buffalo
4895759,2025,Bryson Wilson,KEEP (bbref=Buffalo),49927,Buffalo,,
4895759,2025,Bryson Wilson,DELETE (phantom),14238,Binghamton,49927,Buffalo
5176788,2024,Bubu Benjamin,KEEP (bbref=Tarleton State),48541,Tarleton State,,
5176788,2024,Bubu Benjamin,DELETE (phantom),14243,George Washington,48541,Tarleton State
5176788,2025,Bubu Benjamin,KEEP (bbref=Tarleton State),53394,Tarleton State,,
5176788,2025,Bubu Benjamin,DELETE (phantom),14244,George Washington,53394,Tarleton State
5107144,2023,Butta Johnson,UNRESOLVED (no bbref row),14253,Clemson,,
5107144,2023,Butta Johnson,UNRESOLVED (no bbref row),33151,UAB,,
5107144,2024,Butta Johnson,KEEP (bbref=UAB),48727,UAB,,
5107144,2024,Butta Johnson,DELETE (phantom),14254,Clemson,48727,UAB
5107144,2025,Butta Johnson,KEEP (bbref=UAB),53610,UAB,,
5107144,2025,Butta Johnson,DELETE (phantom),14255,Clemson,53610,UAB
5107878,2023,C.J. Jones,UNRESOLVED (no bbref row),14259,Kansas State,,
5107878,2023,C.J. Jones,UNRESOLVED (no bbref row),33275,Illinois-Chicago,,
5107878,2024,C.J. Jones,KEEP (bbref=Illinois-Chicago),48866,Illinois-Chicago,,
5107878,2024,C.J. Jones,DELETE (phantom),14260,Kansas State,48866,Illinois-Chicago
4897054,2022,CJ Anthony,KEEP (bbref=Cincinnati),25444,Cincinnati,,
4897054,2022,CJ Anthony,DELETE (phantom),14979,Iona,25444,Cincinnati
4897054,2023,CJ Anthony,KEEP (bbref=Cincinnati),29839,Cincinnati,,
4897054,2023,CJ Anthony,DELETE (phantom),14980,Iona,29839,Cincinnati
4897054,2024,CJ Anthony,KEEP (bbref=Cincinnati),45532,Cincinnati,,
4897054,2024,CJ Anthony,DELETE (phantom),14981,Iona,45532,Cincinnati
5176658,2024,CJ Booker,KEEP (bbref=Texas-Rio Grande Valley),34783,Texas-Rio Grande Valley,,
5176658,2024,CJ Booker,DELETE (phantom),14987,Southeastern Louisiana,34783,Texas-Rio Grande Valley
5106594,2023,CJ Delancy,KEEP (bbref=Long Island University),31043,Long Island University,,
5106594,2023,CJ Delancy,DELETE (phantom),14992,Chicago State,31043,Long Island University
5106594,2024,CJ Delancy,KEEP (bbref=Long Island University),46650,Long Island University,,
5106594,2024,CJ Delancy,DELETE (phantom),14993,Chicago State,46650,Long Island University
5105796,2023,CJ Gunn,UNRESOLVED (no bbref row),14997,DePaul,,
5105796,2023,CJ Gunn,UNRESOLVED (no bbref row),30783,Indiana,,
5105796,2024,CJ Gunn,KEEP (bbref=Indiana),46316,Indiana,,
5105796,2024,CJ Gunn,DELETE (phantom),14998,DePaul,46316,Indiana
5177528,2024,CJ Hines,UNRESOLVED (no bbref row),15008,Temple,,
5177528,2024,CJ Hines,UNRESOLVED (no bbref row),44913,Alabama State,,
5177528,2025,CJ Hines,KEEP (bbref=Alabama State),49549,Alabama State,,
5177528,2025,CJ Hines,DELETE (phantom),15009,Temple,49549,Alabama State
5242278,2025,CJ Luster II,KEEP (bbref=Stony Brook),53352,Stony Brook,,
5242278,2025,CJ Luster II,DELETE (phantom),15014,UNC Wilmington,53352,Stony Brook
5106287,2023,CJ Williams,UNRESOLVED (no bbref row),15022,Auburn,,
5106287,2023,CJ Williams,UNRESOLVED (no bbref row),33058,Texas Tech,,
4898189,2022,Cade Haskins,KEEP (bbref=Dartmouth),25591,Dartmouth,,
4898189,2022,Cade Haskins,DELETE (phantom),14269,William & Mary,25591,Dartmouth
4898189,2023,Cade Haskins,UNRESOLVED (no bbref row),14270,William & Mary,,
4898189,2023,Cade Haskins,UNRESOLVED (no bbref row),29984,Dartmouth,,
4898189,2024,Cade Haskins,KEEP (bbref=Dartmouth),45666,Dartmouth,,
4898189,2024,Cade Haskins,DELETE (phantom),14271,William & Mary,45666,Dartmouth
4898189,2025,Cade Haskins,KEEP (bbref=Dartmouth),50320,Dartmouth,,
4898189,2025,Cade Haskins,DELETE (phantom),14272,William & Mary,50320,Dartmouth
5107885,2023,Cade Hornecker,KEEP (bbref=Southern Illinois),32722,Southern Illinois,,
5107885,2023,Cade Hornecker,DELETE (phantom),14274,Abilene Christian,32722,Southern Illinois
5241374,2025,Cade Norris,KEEP (bbref=Illinois State),51100,Illinois State,,
5241374,2025,Cade Norris,DELETE (phantom),14282,Samford,51100,Illinois State
5107970,2023,Cade Tyson,KEEP (bbref=Belmont),29425,Belmont,,
5107970,2023,Cade Tyson,DELETE (phantom),14292,Minnesota,29425,Belmont
5107970,2024,Cade Tyson,KEEP (bbref=Belmont),45148,Belmont,,
5107970,2024,Cade Tyson,DELETE (phantom),14293,Minnesota,45148,Belmont
5107970,2025,Cade Tyson,KEEP (bbref=North Carolina),52191,North Carolina,,
5107970,2025,Cade Tyson,DELETE (phantom),14294,Minnesota,52191,North Carolina
5196866,2025,Caden Diggs,UNRESOLVED (no bbref row),14296,Maryland-Baltimore County,,
5196866,2025,Caden Diggs,UNRESOLVED (no bbref row),52439,Old Dominion,,
5107866,2023,Caden Powell,UNRESOLVED (no bbref row),14301,Baylor,,
5107866,2023,Caden Powell,UNRESOLVED (no bbref row),33826,Wyoming,,
5107866,2024,Caden Powell,KEEP (bbref=Wyoming),49426,Wyoming,,
5107866,2024,Caden Powell,DELETE (phantom),14302,Baylor,49426,Wyoming
5107866,2025,Caden Powell,KEEP (bbref=Rice),52737,Rice,,
5107866,2025,Caden Powell,DELETE (phantom),14303,Baylor,52737,Rice
5105804,2023,Caelum Swanton-Rodger,KEEP (bbref=Maryland),31235,Maryland,,
5105804,2023,Caelum Swanton-Rodger,DELETE (phantom),14309,Old Dominion,31235,Maryland
5105804,2024,Caelum Swanton-Rodger,KEEP (bbref=Maryland),46843,Maryland,,
5105804,2024,Caelum Swanton-Rodger,DELETE (phantom),14310,Old Dominion,46843,Maryland
5107455,2023,Caleb Blackwell,KEEP (bbref=Alabama A&M),29161,Alabama A&M,,
5107455,2023,Caleb Blackwell,DELETE (phantom),14323,UTEP,29161,Alabama A&M
5107455,2024,Caleb Blackwell,UNRESOLVED (no bbref row),14324,UTEP,,
5107455,2024,Caleb Blackwell,UNRESOLVED (no bbref row),44890,Alabama A&M,,
5175939,2024,Caleb Johnson,KEEP (bbref=Jacksonville State),46413,Jacksonville State,,
5175939,2024,Caleb Johnson,DELETE (phantom),14339,Long Island University,46413,Jacksonville State
4706147,2025,Caleb Kizer,KEEP (bbref=South Alabama),53100,South Alabama,,
4706147,2025,Caleb Kizer,DELETE (phantom),14345,South Dakota,53100,South Alabama
5179093,2024,Caleb McCarty,UNRESOLVED (no bbref row),14347,Cal State Bakersfield,,
5179093,2024,Caleb McCarty,UNRESOLVED (no bbref row),48295,South Carolina State,,
5179093,2025,Caleb McCarty,KEEP (bbref=South Carolina State),53124,South Carolina State,,
5179093,2025,Caleb McCarty,DELETE (phantom),14348,Cal State Bakersfield,53124,South Carolina State
4873194,2025,Caleb Middleton,KEEP (bbref=New Hampshire),52058,New Hampshire,,
4873194,2025,Caleb Middleton,DELETE (phantom),14350,Elon,52058,New Hampshire
5107860,2023,Caleb Shaw,KEEP (bbref=Northern Colorado),31819,Northern Colorado,,
5107860,2023,Caleb Shaw,DELETE (phantom),14360,Grand Canyon,31819,Northern Colorado
5175056,2024,Callum Richard,KEEP (bbref=East Carolina),45792,East Carolina,,
5175056,2024,Callum Richard,DELETE (phantom),14377,Wofford,45792,East Carolina
5175056,2025,Callum Richard,UNRESOLVED (no bbref row),50476,East Carolina,,
5175056,2025,Callum Richard,UNRESOLVED (no bbref row),14378,Wofford,,
5108073,2023,Cam Amboree,KEEP (bbref=Oral Roberts),32029,Oral Roberts,,
5108073,2023,Cam Amboree,DELETE (phantom),14386,Southern,32029,Oral Roberts
5108073,2024,Cam Amboree,KEEP (bbref=Oral Roberts),47681,Oral Roberts,,
5108073,2024,Cam Amboree,DELETE (phantom),14387,Southern,47681,Oral Roberts
4897466,2022,Cam Crawford,UNRESOLVED (no bbref row),14401,Duquesne,,
4897466,2022,Cam Crawford,UNRESOLVED (no bbref row),26358,Indiana State,,
4897466,2024,Cam Crawford,KEEP (bbref=Marshall),46813,Marshall,,
4897466,2024,Cam Crawford,DELETE (phantom),14403,Duquesne,46813,Marshall
5105458,2023,Cam Denson,KEEP (bbref=Pacific),32069,Pacific,,
5105458,2023,Cam Denson,DELETE (phantom),14406,Ball State,32069,Pacific
5105458,2024,Cam Denson,KEEP (bbref=Pacific),47715,Pacific,,
5105458,2024,Cam Denson,DELETE (phantom),14407,Ball State,47715,Pacific
5105458,2025,Cam Denson,KEEP (bbref=Long Beach State),51460,Long Beach State,,
5105458,2025,Cam Denson,DELETE (phantom),14408,Ball State,51460,Long Beach State
5174619,2024,Cam Estevez,KEEP (bbref=Rhode Island),47909,Rhode Island,,
5174619,2024,Cam Estevez,DELETE (phantom),14410,Fairfield,47909,Rhode Island
5174619,2025,Cam Estevez,KEEP (bbref=Rhode Island),52732,Rhode Island,,
5174619,2025,Cam Estevez,DELETE (phantom),14411,Fairfield,52732,Rhode Island
5176075,2024,Cam Gillus,KEEP (bbref=Lehigh),46579,Lehigh,,
5176075,2024,Cam Gillus,DELETE (phantom),14413,Howard,46579,Lehigh
5176075,2025,Cam Gillus,KEEP (bbref=Lehigh),51402,Lehigh,,
5176075,2025,Cam Gillus,DELETE (phantom),14414,Howard,51402,Lehigh
5106610,2023,Cam Gregory,UNRESOLVED (no bbref row),14416,Campbell,,
5106610,2023,Cam Gregory,UNRESOLVED (no bbref row),32415,Saint Francis (PA),,
5106610,2024,Cam Gregory,KEEP (bbref=Saint Francis (PA)),48058,Saint Francis (PA),,
5106610,2024,Cam Gregory,DELETE (phantom),14417,Campbell,48058,Saint Francis (PA)
5107700,2024,Cam Haffner,UNRESOLVED (no bbref row),14421,Western Kentucky,,
5107700,2024,Cam Haffner,UNRESOLVED (no bbref row),45887,Evansville,,
5107700,2025,Cam Haffner,UNRESOLVED (no bbref row),14422,Western Kentucky,,
5107700,2025,Cam Haffner,UNRESOLVED (no bbref row),50582,Evansville,,
5176283,2024,Cam Manyawu,KEEP (bbref=Wyoming),49424,Wyoming,,
5176283,2024,Cam Manyawu,DELETE (phantom),14429,Iowa,49424,Wyoming
5176283,2025,Cam Manyawu,KEEP (bbref=Drake),50421,Drake,,
5176283,2025,Cam Manyawu,DELETE (phantom),14430,Iowa,50421,Drake
4896462,2022,Cam McDowell,UNRESOLVED (no bbref row),14432,Tarleton State,,
4896462,2022,Cam McDowell,UNRESOLVED (no bbref row),26053,Georgia,,
4896462,2023,Cam McDowell,KEEP (bbref=Jacksonville State),30867,Jacksonville State,,
4896462,2023,Cam McDowell,DELETE (phantom),14433,Tarleton State,30867,Jacksonville State
5107271,2023,Cam Morris III,KEEP (bbref=Massachusetts-Lowell),33310,Massachusetts-Lowell,,
5107271,2023,Cam Morris III,DELETE (phantom),14438,East Tennessee State,33310,Massachusetts-Lowell
5107271,2024,Cam Morris III,UNRESOLVED (no bbref row),14439,East Tennessee State,,
5107271,2024,Cam Morris III,UNRESOLVED (no bbref row),48909,Massachusetts-Lowell,,
5107271,2025,Cam Morris III,KEEP (bbref=Massachusetts-Lowell),53777,Massachusetts-Lowell,,
5107271,2025,Cam Morris III,DELETE (phantom),14440,East Tennessee State,53777,Massachusetts-Lowell
4432182,2022,Cam'Ron Fletcher,UNRESOLVED (no bbref row),14451,High Point,,
4432182,2022,Cam'Ron Fletcher,UNRESOLVED (no bbref row),14452,Xavier,,
4432182,2022,Cam'Ron Fletcher,UNRESOLVED (no bbref row),25932,Florida State,,
4432182,2023,Cam'Ron Fletcher,UNRESOLVED (no bbref row),14454,Xavier,,
4432182,2023,Cam'Ron Fletcher,UNRESOLVED (no bbref row),14453,High Point,,
4432182,2023,Cam'Ron Fletcher,UNRESOLVED (no bbref row),30358,Florida State,,
4432182,2024,Cam'Ron Fletcher,UNRESOLVED (bbref=Florida State matched 0 rows),14455,High Point,,
4432182,2024,Cam'Ron Fletcher,UNRESOLVED (bbref=Florida State matched 0 rows),14456,Xavier,,
4432182,2025,Cam'Ron Fletcher,UNRESOLVED (no bbref row),14457,High Point,,
4432182,2025,Cam'Ron Fletcher,UNRESOLVED (no bbref row),14458,Xavier,,
5105855,2024,Camden Heide,KEEP (bbref=Purdue),47854,Purdue,,
5105855,2024,Camden Heide,DELETE (phantom),14463,Texas,47854,Purdue
5105855,2025,Camden Heide,KEEP (bbref=Purdue),52676,Purdue,,
5105855,2025,Camden Heide,DELETE (phantom),14464,Texas,52676,Purdue
5113969,2024,Cameron Carr,KEEP (bbref=Tennessee),48585,Tennessee,,
5113969,2024,Cameron Carr,DELETE (phantom),14474,Baylor,48585,Tennessee
5113969,2025,Cameron Carr,UNRESOLVED (no bbref row),14475,Baylor,,
5113969,2025,Cameron Carr,UNRESOLVED (no bbref row),53461,Tennessee,,
5241847,2025,Cameron Clark,KEEP (bbref=Cal State Bakersfield),49973,Cal State Bakersfield,,
5241847,2025,Cameron Clark,DELETE (phantom),14477,South Carolina State,49973,Cal State Bakersfield
4712902,2023,Cameron Corhen,KEEP (bbref=Florida State),30359,Florida State,,
4712902,2023,Cameron Corhen,DELETE (phantom),14479,Pittsburgh,30359,Florida State
5177744,2024,Cameron Faas,KEEP (bbref=Kansas City),46424,Kansas City,,
5177744,2024,Cameron Faas,DELETE (phantom),14483,Fresno State,46424,Kansas City
5177744,2025,Cameron Faas,KEEP (bbref=Kansas City),51247,Kansas City,,
5177744,2025,Cameron Faas,DELETE (phantom),14484,Fresno State,51247,Kansas City
5107880,2023,Cameron Fens,KEEP (bbref=Illinois-Chicago),33277,Illinois-Chicago,,
5107880,2023,Cameron Fens,DELETE (phantom),14486,South Dakota,33277,Illinois-Chicago
5107880,2024,Cameron Fens,KEEP (bbref=Illinois-Chicago),48872,Illinois-Chicago,,
5107880,2024,Cameron Fens,DELETE (phantom),14487,South Dakota,48872,Illinois-Chicago
3143998,2016,Cameron Jones,UNRESOLVED (no bbref row),75714,Radford,,
3143998,2016,Cameron Jones,UNRESOLVED (no bbref row),75919,Saint Peter's,,
4897484,2023,Cameron Palesse,KEEP (bbref=Valparaiso),33531,Valparaiso,,
4897484,2023,Cameron Palesse,DELETE (phantom),14502,Alabama State,33531,Valparaiso
4897484,2024,Cameron Palesse,KEEP (bbref=Canisius),45408,Canisius,,
4897484,2024,Cameron Palesse,DELETE (phantom),14503,Alabama State,45408,Canisius
4897484,2025,Cameron Palesse,KEEP (bbref=Canisius),50050,Canisius,,
4897484,2025,Cameron Palesse,DELETE (phantom),14504,Alabama State,50050,Canisius
4432321,2022,Cameron Sheffield,UNRESOLVED (no bbref row),14508,Duke,,
4432321,2022,Cameron Sheffield,UNRESOLVED (no bbref row),27710,Rice,,
4432321,2023,Cameron Sheffield,UNRESOLVED (no bbref row),14509,Duke,,
4432321,2023,Cameron Sheffield,UNRESOLVED (no bbref row),32276,Rice,,
5106589,2023,Cameron Tweedy,UNRESOLVED (no bbref row),14514,Saint Francis (PA),,
5106589,2023,Cameron Tweedy,UNRESOLVED (no bbref row),30277,FDU,,
5106589,2025,Cameron Tweedy,KEEP (bbref=FDU),50619,FDU,,
5106589,2025,Cameron Tweedy,DELETE (phantom),14516,Saint Francis (PA),50619,FDU
5174995,2024,Camian Shell,KEEP (bbref=North Carolina A&T),47360,North Carolina A&T,,
5174995,2024,Camian Shell,DELETE (phantom),14520,Delaware State,47360,North Carolina A&T
5174995,2025,Camian Shell,KEEP (bbref=North Carolina A&T),52160,North Carolina A&T,,
5174995,2025,Camian Shell,DELETE (phantom),14521,Delaware State,52160,North Carolina A&T
5175821,2024,Camp Wagner,KEEP (bbref=Rice),47931,Rice,,
5175821,2024,Camp Wagner,DELETE (phantom),14523,Indiana State,47931,Rice
4897018,2025,Camren Hunter,UNRESOLVED (no bbref row),14531,Central Arkansas,,
4897018,2025,Camren Hunter,UNRESOLVED (no bbref row),54226,Wisconsin,,
5037880,2024,Carey Booth,KEEP (bbref=Notre Dame),47559,Notre Dame,,
5037880,2024,Carey Booth,DELETE (phantom),14537,Colorado State,47559,Notre Dame
5037880,2025,Carey Booth,KEEP (bbref=Illinois),51086,Illinois,,
5037880,2025,Carey Booth,DELETE (phantom),14538,Colorado State,51086,Illinois
4711271,2024,Carl Cherenfant,KEEP (bbref=Memphis),46889,Memphis,,
4711271,2024,Carl Cherenfant,DELETE (phantom),14540,McNeese,46889,Memphis
4711271,2025,Carl Cherenfant,KEEP (bbref=New Mexico State),52086,New Mexico State,,
4711271,2025,Carl Cherenfant,DELETE (phantom),14541,McNeese,52086,New Mexico State
5106684,2023,Carl Daughtery Jr.,UNRESOLVED (no bbref row),29722,Central Arkansas,,
5106684,2023,Carl Daughtery Jr.,UNRESOLVED (no bbref row),14543,UC Davis,,
5106684,2024,Carl Daughtery Jr.,UNRESOLVED (no bbref row),14544,UC Davis,,
5106684,2024,Carl Daughtery Jr.,UNRESOLVED (no bbref row),45417,Central Arkansas,,
5176654,2024,Carlos Hart,KEEP (bbref=New Orleans),34345,New Orleans,,
5176654,2024,Carlos Hart,DELETE (phantom),14552,Eastern Michigan,34345,New Orleans
5177285,2024,Carlos Lopez,KEEP (bbref=Saint Francis (PA)),48060,Saint Francis (PA),,
5177285,2024,Carlos Lopez,DELETE (phantom),14555,Hofstra,48060,Saint Francis (PA)
5175727,2024,Carlous Williams,KEEP (bbref=Tulsa),48718,Tulsa,,
5175727,2024,Carlous Williams,DELETE (phantom),14556,Tennessee State,48718,Tulsa
5242634,2025,Carmelo Pacheco,KEEP (bbref=Mount St. Mary's),51952,Mount St. Mary's,,
5242634,2025,Carmelo Pacheco,DELETE (phantom),14561,UCF,51952,Mount St. Mary's
5240910,2025,Carter Benton,UNRESOLVED (no bbref row),14573,Tulsa,,
5240910,2025,Carter Benton,UNRESOLVED (no bbref row),52528,Pacific,,
4897421,2023,Carter Kingsbury,UNRESOLVED (no bbref row),14579,The Citadel,,
4897421,2023,Carter Kingsbury,UNRESOLVED (no bbref row),30829,Iowa,,
4897421,2024,Carter Kingsbury,KEEP (bbref=Iowa),46361,Iowa,,
4897421,2024,Carter Kingsbury,DELETE (phantom),14580,The Citadel,46361,Iowa
4897421,2025,Carter Kingsbury,KEEP (bbref=Iowa),51171,Iowa,,
4897421,2025,Carter Kingsbury,DELETE (phantom),14581,The Citadel,51171,Iowa
4894460,2024,Carter Lang,UNRESOLVED (no bbref row),14582,Virginia,,
4894460,2024,Carter Lang,UNRESOLVED (no bbref row),49153,Vanderbilt,,
5176397,2024,Carter Welling,KEEP (bbref=UC Irvine),48772,UC Irvine,,
5176397,2024,Carter Welling,DELETE (phantom),14585,Clemson,48772,UC Irvine
5176397,2025,Carter Welling,KEEP (bbref=Utah Valley),53965,Utah Valley,,
5176397,2025,Carter Welling,DELETE (phantom),14586,Clemson,53965,Utah Valley
4432692,2022,Casey Simmons,KEEP (bbref=Northwestern),27353,Northwestern,,
4432692,2022,Casey Simmons,DELETE (phantom),14591,Yale,27353,Northwestern
5176177,2024,Cayden Vasko,KEEP (bbref=Central Michigan),45450,Central Michigan,,
5176177,2024,Cayden Vasko,DELETE (phantom),14608,Wofford,45450,Central Michigan
5176177,2025,Cayden Vasko,KEEP (bbref=Central Michigan),50089,Central Michigan,,
5176177,2025,Cayden Vasko,DELETE (phantom),14609,Wofford,50089,Central Michigan
5177575,2025,Cbo Newton,UNRESOLVED (no bbref row),14613,Abilene Christian,,
5177575,2025,Cbo Newton,UNRESOLVED (no bbref row),50888,Grambling,,
5105882,2023,Chabi Barre,KEEP (bbref=Duquesne),30148,Duquesne,,
5105882,2023,Chabi Barre,DELETE (phantom),14621,Akron,30148,Duquesne
5105882,2025,Chabi Barre,KEEP (bbref=Duquesne),50465,Duquesne,,
5105882,2025,Chabi Barre,DELETE (phantom),14623,Akron,50465,Duquesne
5177526,2024,Chad Moodie,UNRESOLVED (no bbref row),14626,Appalachian State,,
5177526,2024,Chad Moodie,UNRESOLVED (no bbref row),44884,Alabama A&M,,
5177526,2025,Chad Moodie,KEEP (bbref=Alabama A&M),49516,Alabama A&M,,
5177526,2025,Chad Moodie,DELETE (phantom),14627,Appalachian State,49516,Alabama A&M
4396683,2022,Chance Moore,KEEP (bbref=Jackson State),26409,Jackson State,,
4396683,2022,Chance Moore,DELETE (phantom),14632,West Virginia,26409,Jackson State
4433596,2023,Chance Moore,KEEP (bbref=Missouri State),31410,Missouri State,,
4433596,2023,Chance Moore,DELETE (phantom),14633,West Virginia,31410,Missouri State
4433596,2024,Chance Moore,UNRESOLVED (no bbref row),14634,West Virginia,,
4433596,2024,Chance Moore,UNRESOLVED (no bbref row),47063,Missouri State,,
4433596,2025,Chance Moore,UNRESOLVED (no bbref row),53253,St. Bonaventure,,
4433596,2025,Chance Moore,UNRESOLVED (no bbref row),14635,West Virginia,,
5105459,2023,Chance Stephens,KEEP (bbref=Loyola Marymount),31144,Loyola Marymount,,
5105459,2023,Chance Stephens,DELETE (phantom),14638,Minnesota,31144,Loyola Marymount
5105459,2025,Chance Stephens,KEEP (bbref=Maryland),51679,Maryland,,
5105459,2025,Chance Stephens,DELETE (phantom),14640,Minnesota,51679,Maryland
